stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,10,20096.5438201362
fixation,vertical,_,0.13,,,20096.9276058703
vertical_top,vertical,red_second,0.37,,,20097.0604677201
fixation,vertical,_,0.13,,,20097.444264273
vertical_bottom,vertical,blue_first,0.37,,,20097.5771326853
fixation,vertical,_,0.13,,,20098.9940874248
vertical_top,vertical,blue_second,0.37,,,20099.1271561431
fixation,vertical,_,0.13,,,20099.5109072438
vertical_bottom,vertical,red_first,0.37,,,20099.6437921066
fixation,vertical,_,0.13,,,20100.0275838656
vertical_top,vertical,red_second,0.37,,,20100.160458401
fixation,vertical,_,0.13,,,20100.5442352195
vertical_bottom,vertical,blue_first,0.37,,,20100.677097788
fixation,vertical,_,0.13,,,20101.0609062147
vertical_top,vertical,blue_second,0.37,,,20101.1937721964
fixation,vertical,_,0.13,,,20101.5775580598
vertical_bottom,vertical,red_first,0.37,,,20101.7104334795
fixation,vertical,_,0.13,,,20102.0942271468
vertical_top,vertical,red_second,0.37,,,20102.2270782294
fixation,vertical,_,0.13,,,20102.6108957941
vertical_bottom,vertical,blue_first,0.37,,,20102.7437511794
fixation,vertical,_,0.13,,,20103.127544133
vertical_top,vertical,blue_second,0.37,,,20103.2604159636
fixation,vertical,_,0.13,,,20103.6442000068
vertical_bottom,vertical,red_first,0.37,,,20103.7770575176
fixation,vertical,_,0.13,,,20104.1608514537
vertical_top,vertical,red_second,0.37,,,20104.2937440789
fixation,vertical,_,0.13,,,20104.6775275014
vertical_bottom,vertical,blue_first,0.37,,,20104.8103994251
fixation,vertical,_,0.13,,,20105.1941669299
vertical_top,vertical,blue_second,0.37,,,20105.3270455404
fixation,vertical,_,0.13,,,20105.7108412503
vertical_bottom,vertical,red_first,0.37,,,20105.843722974
fixation,vertical,_,0.13,,,20106.2274930489
horizontal_left,horizontal,red_second,0.37,,8.5,20106.3603893562
fixation,horizontal,_,0.13,,,20106.7441730425
horizontal_right,horizontal,blue_first,0.37,,,20106.8770117964
fixation,horizontal,_,0.13,,,20108.2935640898
horizontal_left,horizontal,blue_second,0.37,,,20108.427079553
fixation,horizontal,_,0.13,,,20108.8108237292
horizontal_right,horizontal,red_first,0.37,,,20108.9436873114
fixation,horizontal,_,0.13,,,20109.3274534456
horizontal_left,horizontal,red_second,0.37,,,20109.4603293565
fixation,horizontal,_,0.13,,,20109.8441347269
horizontal_right,horizontal,blue_first,0.37,,,20109.9769908155
fixation,horizontal,_,0.13,,,20110.360784219
horizontal_left,horizontal,blue_second,0.37,,,20110.4936729449
fixation,horizontal,_,0.13,,,20110.8774271485
horizontal_right,horizontal,red_first,0.37,,,20111.0103083344
fixation,horizontal,_,0.13,,,20111.3941118016
horizontal_left,horizontal,red_second,0.37,,,20111.5269855405
fixation,horizontal,_,0.13,,,20111.9107613817
horizontal_right,horizontal,blue_first,0.37,,,20112.0436356067
fixation,horizontal,_,0.13,,,20112.4274292274
horizontal_left,horizontal,blue_second,0.37,,,20112.5602979138
fixation,horizontal,_,0.13,,,20112.9441002226
horizontal_right,horizontal,red_first,0.37,,,20113.0769482024
fixation,horizontal,_,0.13,,,20113.4607550827
horizontal_left,horizontal,red_second,0.37,,,20113.5936382183
fixation,horizontal,_,0.13,,,20113.9774033286
horizontal_right,horizontal,blue_first,0.37,,,20114.1102829681
fixation,horizontal,_,0.13,,,20114.4940760976
horizontal_left,horizontal,blue_second,0.37,,,20114.6269165787
fixation,horizontal,_,0.13,,,20115.0107350794
horizontal_right,horizontal,red_first,0.37,,,20115.1436233605
fixation,horizontal,_,0.13,,,20115.527388383
horizontal_left,horizontal,red_second,0.37,,,20115.6602580881
fixation,horizontal,_,0.13,,,20116.0440459012
horizontal_right,horizontal,blue_first,0.37,,,20116.1769411432
fixation,horizontal,_,0.13,,,20116.5607000942
vertical_top,vertical,blue_second,0.37,,9,20116.6935749399
fixation,vertical,_,0.13,,,20117.0773776934
vertical_bottom,vertical,red_first,0.37,,,20117.2102449577
fixation,vertical,_,0.13,,,20117.5940318864
vertical_top,vertical,red_second,0.37,,,20118.7606597515
fixation,vertical,_,0.13,,,20119.1440041259
vertical_bottom,vertical,blue_first,0.37,,,20119.2768892162
fixation,vertical,_,0.13,,,20119.6606832816
vertical_top,vertical,blue_second,0.37,,,20119.7935469103
fixation,vertical,_,0.13,,,20120.1773342787
vertical_bottom,vertical,red_first,0.37,,,20120.3101905432
fixation,vertical,_,0.13,,,20120.6939958722
vertical_top,vertical,red_second,0.37,,,20120.8268768408
fixation,vertical,_,0.13,,,20121.2106515752
vertical_bottom,vertical,blue_first,0.37,,,20121.343532094
fixation,vertical,_,0.13,,,20121.7273216809
vertical_top,vertical,blue_second,0.37,,,20121.8601916085
fixation,vertical,_,0.13,,,20122.2439722849
vertical_bottom,vertical,red_first,0.37,,,20122.3768460652
fixation,vertical,_,0.13,,,20122.7606221287
vertical_top,vertical,red_second,0.37,,,20122.8935150228
fixation,vertical,_,0.13,,,20123.2773049201
vertical_bottom,vertical,blue_first,0.37,,,20123.4101536911
fixation,vertical,_,0.13,,,20123.7939654947
vertical_top,vertical,blue_second,0.37,,,20123.9268225194
fixation,vertical,_,0.13,,,20124.3106229665
vertical_bottom,vertical,red_first,0.37,,,20124.4434783052
fixation,vertical,_,0.13,,,20124.8272824344
vertical_top,vertical,red_second,0.37,,,20124.9601403434
fixation,vertical,_,0.13,,,20125.3439267396
vertical_bottom,vertical,blue_first,0.37,,,20125.4768208748
fixation,vertical,_,0.13,,,20125.8606025235
vertical_top,vertical,blue_second,0.37,,,20125.9934569263
fixation,vertical,_,0.13,,,20126.3772608382
vertical_bottom,vertical,red_first,0.37,,,20126.5101208728
fixation,vertical,_,0.13,,,20126.8939055416
vertical_top,vertical,red_second,0.37,,,20127.0268024694
fixation,vertical,_,0.13,,,20127.4105666489
vertical_bottom,vertical,blue_first,0.37,,,20127.543448414
fixation,vertical,_,0.13,,,20127.9272382182
horizontal_left,horizontal,blue_second,0.37,,10,20128.0601021571
fixation,horizontal,_,0.13,,,20128.4438999926
horizontal_right,horizontal,red_first,0.37,,,20128.5767645572
fixation,horizontal,_,0.13,,,20128.9605695707
horizontal_left,horizontal,red_second,0.37,,,20129.093386682
fixation,horizontal,_,0.13,,,20130.5105108537
horizontal_right,horizontal,blue_first,0.37,,,20130.6434026048
fixation,horizontal,_,0.13,,,20131.0272180389
