stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
fixation,ambiguous,_,0.13,,,23225.8176076586
ambiguous_left_top,ambiguous,red_first,0.37,,,23225.9676150747
fixation,ambiguous,_,0.13,,,23226.3508111436
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23226.5008076993
fixation,ambiguous,_,0.13,,,23226.8841604675
ambiguous_left_top,ambiguous,blue_first,0.37,,,23227.0342907606
fixation,ambiguous,_,0.13,,,23227.4175557151
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23227.5676391536
fixation,ambiguous,_,0.13,,,23227.9507759561
ambiguous_left_top,ambiguous,red_first,0.37,,,23228.100809437
fixation,ambiguous,_,0.13,,,23228.4841885803
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23228.6341705521
fixation,ambiguous,_,0.13,,,23229.0175797941
ambiguous_left_top,ambiguous,blue_first,0.37,,,23229.1675729365
fixation,ambiguous,_,0.13,,,23229.5508350984
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23229.7009120207
fixation,ambiguous,_,0.13,,,23230.084173562
ambiguous_left_top,ambiguous,red_first,0.37,,,23230.2342433474
fixation,ambiguous,_,0.13,,,23230.6175837038
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23230.7676801747
fixation,ambiguous,_,0.13,,,23231.1508092198
ambiguous_left_top,ambiguous,blue_first,0.37,,,23231.3008433212
fixation,ambiguous,_,0.13,,,23231.6841762305
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23231.8341755789
fixation,ambiguous,_,0.13,,,23232.2175798561
ambiguous_left_top,ambiguous,red_first,0.37,,,23232.3676726034
fixation,ambiguous,_,0.13,,,23232.7508860489
ambiguous_left_bottom,ambiguous,red_second,0.37,,9,23232.9008742267
fixation,ambiguous,_,0.13,,,23233.2841916212
ambiguous_left_top,ambiguous,blue_first,0.37,,,23233.4341487693
fixation,ambiguous,_,0.13,,,23233.8176365161
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23233.9676724793
fixation,ambiguous,_,0.13,,,23234.3509225397
ambiguous_left_top,ambiguous,red_first,0.37,,,23234.5008803085
fixation,ambiguous,_,0.13,,,23234.8842045294
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23235.0342063602
fixation,ambiguous,_,0.13,,,23235.4175389592
ambiguous_left_top,ambiguous,blue_first,0.37,,,23235.5676965583
fixation,ambiguous,_,0.13,,,23235.9509795099
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23236.1009549656
fixation,ambiguous,_,0.13,,,23236.4842112318
