stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
fixation,ambiguous,_,0.13,,,25701.9659742
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25702.0978999
fixation,ambiguous,_,0.13,,,25702.4702984
ambiguous_left_top,ambiguous,white_second,0.37,,,25702.6022018
fixation,ambiguous,_,0.13,,,25702.9742516
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25703.1061971
fixation,ambiguous,_,0.13,,,25703.4782644
ambiguous_left_top,ambiguous,white_second,0.37,,,25703.610232
fixation,ambiguous,_,0.13,,,25703.9821695
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25704.1140976
fixation,ambiguous,_,0.13,,,25704.4860945
ambiguous_left_top,ambiguous,white_second,0.37,,,25704.6179971
fixation,ambiguous,_,0.13,,,25704.9899753
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25705.1219565
fixation,ambiguous,_,0.13,,,25705.4939592
ambiguous_left_top,ambiguous,white_second,0.37,,,25705.625962
fixation,ambiguous,_,0.13,,,25705.9978754
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25706.1297399
fixation,ambiguous,_,0.13,,,25706.5017039
ambiguous_left_top,ambiguous,white_second,0.37,,,25706.6335335
fixation,ambiguous,_,0.13,,,25707.0055556
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25707.1376606
fixation,ambiguous,_,0.13,,,25707.5096925
ambiguous_left_top,ambiguous,white_second,0.37,,,25707.6416622
fixation,ambiguous,_,0.13,,,25708.0136939
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25708.1457321
fixation,ambiguous,_,0.13,,,25708.5176344
ambiguous_left_top,ambiguous,white_second,0.37,,,25708.6496261
fixation,ambiguous,_,0.13,,,25709.0216273
ambiguous_left_bottom,ambiguous,white_first,0.37,,7.5,25709.1542909
fixation,ambiguous,_,0.13,,,25709.5265389
ambiguous_left_top,ambiguous,white_second,0.37,,,25709.6584239
fixation,ambiguous,_,0.13,,,25710.0303312
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25710.1622018
fixation,ambiguous,_,0.13,,,25710.534165
ambiguous_left_top,ambiguous,white_second,0.37,,,25710.6661005
fixation,ambiguous,_,0.13,,,25711.0380689
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25711.170051
fixation,ambiguous,_,0.13,,,25711.5419684
ambiguous_left_top,ambiguous,white_second,0.37,,,25711.6738882
fixation,ambiguous,_,0.13,,,25712.0460235
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25712.1778878
fixation,ambiguous,_,0.13,,,25712.5498546
ambiguous_left_top,ambiguous,white_second,0.37,,,25712.681853
fixation,ambiguous,_,0.13,,,25713.0542947
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25713.1863235
fixation,ambiguous,_,0.13,,,25713.5583201
ambiguous_left_top,ambiguous,white_second,0.37,,,25713.690504
fixation,ambiguous,_,0.13,,,25714.0624208
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25714.1943534
fixation,ambiguous,_,0.13,,,25714.5662282
ambiguous_left_top,ambiguous,white_second,0.37,,,25714.6981872
fixation,ambiguous,_,0.13,,,25715.0700925
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25715.2019843
fixation,ambiguous,_,0.13,,,25715.5738284
ambiguous_left_top,ambiguous,white_second,0.37,,,25715.705729
fixation,ambiguous,_,0.13,,,25716.0777455
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25716.2097113
fixation,ambiguous,_,0.13,,,25716.5816442
ambiguous_left_top,ambiguous,white_second,0.37,,,25716.7136216
fixation,ambiguous,_,0.13,,,25717.0856141
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25717.217517
fixation,ambiguous,_,0.13,,,25717.5894814
ambiguous_left_top,ambiguous,white_second,0.37,,8.5,25717.721415
fixation,ambiguous,_,0.13,,,25718.0934145
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25718.2254325
fixation,ambiguous,_,0.13,,,25718.5974266
ambiguous_left_top,ambiguous,white_second,0.37,,,25718.7294216
fixation,ambiguous,_,0.13,,,25719.101336
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25719.2332476
fixation,ambiguous,_,0.13,,,25719.6051747
ambiguous_left_top,ambiguous,white_second,0.37,,,25719.7376396
fixation,ambiguous,_,0.13,,,25720.1096422
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25720.2416183
fixation,ambiguous,_,0.13,,,25720.6135799
ambiguous_left_top,ambiguous,white_second,0.37,,,25720.7455076
fixation,ambiguous,_,0.13,,,25721.1173982
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25721.2493719
fixation,ambiguous,_,0.13,,,25721.6212865
ambiguous_left_top,ambiguous,white_second,0.37,,,25721.7532105
fixation,ambiguous,_,0.13,,,25722.1251428
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25722.257041
fixation,ambiguous,_,0.13,,,25722.6290092
ambiguous_left_top,ambiguous,white_second,0.37,,,25722.7611105
fixation,ambiguous,_,0.13,,,25723.1332421
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25723.2651757
fixation,ambiguous,_,0.13,,,25723.6376062
ambiguous_left_top,ambiguous,white_second,0.37,,,25723.7695399
fixation,ambiguous,_,0.13,,,25724.1414707
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25724.2734397
fixation,ambiguous,_,0.13,,,25724.6454357
ambiguous_left_top,ambiguous,white_second,0.37,,,25724.7773679
fixation,ambiguous,_,0.13,,,25725.1492782
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25725.2812058
fixation,ambiguous,_,0.13,,,25725.6532926
ambiguous_left_top,ambiguous,white_second,0.37,,,25725.7852669
fixation,ambiguous,_,0.13,,,25726.1573327
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25726.2892876
fixation,ambiguous,_,0.13,,,25726.6612039
ambiguous_left_top,ambiguous,white_second,0.37,,,25726.7932004
fixation,ambiguous,_,0.13,,,25727.1652423
